ActualElapsedTime,AirTime,ArrDelay,ArrTime,CRSArrTime,CRSDepTime,CRSElapsedTime,CancellationCode,Cancelled,CarrierDelay,DayOfWeek,DayofMonth,DepDelay,DepTime,Dest,Distance,Diverted,FlightNum,LateAircraftDelay,Month,NASDelay,Origin,SecurityDelay,Tail_Number,TaxiIn,TaxiOut,Reporting_Airline,WeatherDelay,Year,FlightDate,DayOfMonth,Quarter,Route,Carrier_Route,Is_DepDelayed,Is_DepDelayed_15min,Is_ArrDelayed,Is_ArrDelayed_15min,TimeOfDay,Carrier_Name,Delay_Category,TaxiOut_Airport_Median,TaxiOut_Deviation,TaxiOut_Efficiency_Score,TaxiIn_Airport_Median,TaxiIn_Deviation,TaxiIn_Efficiency_Score,Total_Taxi_Time,Total_Taxi_Expected,Total_Taxi_Deviation,Expected_AirTime,AirTime_Deviation,AirTime_Efficiency_Score,Elapsed_Time_Deviation,Schedule_Adherence_Score,Operational_Efficiency_Score,DepDelay_Category,ArrDelay_Category,Delay_Recovery,Recovery_Rate,Made_Up_Time,Total_Delay_Attributed,CarrierDelay_Pct,WeatherDelay_Pct,NASDelay_Pct,SecurityDelay_Pct,LateAircraftDelay_Pct,Is_Cascade_Victim,Cascade_Contribution_Pct,Prev_Flight_ArrDelay,Prev_Flight_Dest,Is_Valid_Rotation,Prev_Flight_ArrTime,Turnaround_Time,Turnaround_Minutes,Is_Quick_Turnaround,Is_Tight_Turnaround,Incoming_Delay_Risk,Cascade_Risk_Score,Daily_Flight_Sequence,Cumulative_Delay,Is_Weekend,Is_Holiday_Season,Is_Peak_Season,Week_Of_Month,Route_Avg_ArrDelay,Route_Std_ArrDelay,Route_Flight_Count,Route_Delay_Rate,Carrier_Avg_ArrDelay,Carrier_Std_ArrDelay,Carrier_Delay_Rate,Carrier_Avg_Efficiency,Origin_Avg_TaxiOut,Origin_Std_TaxiOut,Origin_Avg_DepDelay,Dest_Avg_TaxiIn,Dest_Std_TaxiIn,Dest_Avg_ArrDelay
106.0,,-7.0,837.0,844,752,112.0,nan,0,0.0,1,6,-1.0,751.0,ORD,642.0,0,577,0.0,10,0.0,RIC,0.0,nan,7.0,11.0,UA,0.0,1987,1987-10-06,6,4,RIC-ORD,UA_RIC-ORD,0,0,0,0,Morning,United Air Lines Inc.,Early (<15min),11.0,0.0,1.0,7.0,0.0,1.0,18.0,18.0,0.0,77.04,,,-6.0,0.9464285714285714,0.9821428571428571,OnTime,OnTime,6.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,DEN,0,823.0,,,0,0,7.0,,17,51.0,0,0,0,1,9.237113402061855,43.34984545075493,291,0.20202020202020202,8.57450984128194,33.69243437235446,0.20679164534586222,0.8128211376810331,11.938611789326822,6.6244908078272084,5.619526202440776,7.541140352499491,5.293421513912155,9.485853117288084
66.0,,-8.0,901.0,909,755,74.0,nan,0,0.0,1,6,0.0,755.0,STL,370.0,0,580,0.0,10,0.0,LNK,0.0,nan,5.0,8.0,TW,0.0,1987,1987-10-06,6,4,LNK-STL,TW_LNK-STL,0,0,0,0,Morning,Trans World Airways LLC,Early (<15min),8.0,0.0,1.0,5.0,0.0,1.0,13.0,13.0,0.0,44.4,,,-8.0,0.8918918918918919,0.963963963963964,OnTime,OnTime,8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-7.0,ORD,0,837.0,,,0,0,0.0,,18,43.0,0,0,0,1,5.029411764705882,21.90956022729629,102,0.1523809523809524,6.957207132144642,28.438816190137203,0.18585343531411389,0.832972239091773,8.696324951644101,4.2076257408212925,4.809145129224652,5.5708205035319684,3.7955984772140803,6.025940456958228
82.0,,8.0,928.0,920,806,74.0,nan,0,0.0,1,6,0.0,806.0,TLH,403.0,0,1608,0.0,10,0.0,MIA,0.0,nan,4.0,16.0,EA,0.0,1987,1987-10-06,6,4,MIA-TLH,EA_MIA-TLH,0,0,1,0,Morning,Eastern Air Lines Inc.,On-time,16.0,0.0,1.0,4.0,0.0,1.0,20.0,20.0,0.0,48.36,,,8.0,0.8918918918918919,0.963963963963964,OnTime,Minor,-8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-8.0,STL,0,901.0,,,0,0,0.0,,19,51.0,0,0,0,1,4.440860215053763,15.653491321629646,93,0.10526315789473684,7.197746478873239,29.555714645375282,0.1719530300985288,0.9714079231084499,17.576559067094813,8.400928835402134,9.018270715388574,4.040322580645161,1.058701255322955,6.136798905608755
310.0,,-1.0,1629.0,1630,820,310.0,nan,0,0.0,1,6,-1.0,819.0,MSP,2518.0,0,90,0.0,10,0.0,ANC,0.0,nan,5.0,11.0,NW,0.0,1987,1987-10-06,6,4,ANC-MSP,NW_ANC-MSP,0,0,0,0,Morning,Northwest Airlines Inc.,Early (<15min),11.0,0.0,1.0,5.0,0.0,1.0,16.0,16.0,0.0,302.15999999999997,,,0.0,1.0,1.0,OnTime,OnTime,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.0,TLH,0,928.0,,,0,0,8.0,,20,50.0,0,0,0,1,1.5727272727272728,42.64908209449437,110,0.15315315315315314,5.521156671728957,32.633066746631066,0.1761806635093935,0.7782980408974326,11.767363245236632,5.0611050670213835,7.706346700347332,6.1052397671214615,4.109440579562349,4.4255367643706975
86.0,,-8.0,948.0,956,823,93.0,nan,0,0.0,1,6,-1.0,822.0,BHM,597.0,0,208,0.0,10,0.0,DFW,0.0,nan,3.0,16.0,AA,0.0,1987,1987-10-06,6,4,DFW-BHM,AA_DFW-BHM,0,0,0,0,Morning,American Airlines Inc.,Early (<15min),16.0,0.0,1.0,3.0,0.0,1.0,19.0,19.0,0.0,71.64,,,-7.0,0.9247311827956989,0.974910394265233,OnTime,OnTime,7.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,MSP,0,1629.0,,,0,0,0.0,,21,42.0,0,0,0,1,7.738396624472574,31.199316905733628,237,0.17768595041322313,6.787607124852966,34.03359665999102,0.18858275161770388,0.8128656446004391,17.172952306894764,9.701164159181566,9.176995821420716,3.3902894491129785,2.1777043729279075,6.141417322834646
65.0,,2.0,930.0,928,825,63.0,nan,0,0.0,1,6,0.0,825.0,BUR,358.0,0,1548,0.0,10,0.0,SMF,0.0,nan,2.0,9.0,PS,0.0,1987,1987-10-06,6,4,SMF-BUR,PS_SMF-BUR,0,0,1,0,Morning,Pacific Southwest Airlines,On-time,9.0,0.0,1.0,2.0,0.0,1.0,11.0,11.0,0.0,42.96,,,2.0,0.9682539682539683,0.9894179894179894,OnTime,Minor,-2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-8.0,BHM,0,948.0,,,0,0,0.0,,22,44.0,0,0,0,1,6.357274401473297,19.440072014719494,543,0.1577981651376147,8.267727930535456,23.57766906933893,0.1875,0.9684258135272866,9.473489883325948,3.912748383988454,7.119623655913978,2.2766865926558495,1.466212403390186,6.49794327776575
49.0,,-7.0,923.0,930,836,54.0,nan,0,0.0,1,6,-2.0,834.0,RDD,199.0,0,1258,0.0,10,0.0,SFO,0.0,nan,4.0,15.0,UA,0.0,1987,1987-10-06,6,4,SFO-RDD,UA_SFO-RDD,0,0,0,0,Morning,United Air Lines Inc.,Early (<15min),15.0,0.0,1.0,4.0,0.0,1.0,19.0,19.0,0.0,23.880000000000003,,,-5.0,0.9074074074074074,0.9691358024691358,OnTime,OnTime,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,BUR,0,930.0,,,0,0,2.0,,23,37.0,0,0,0,1,11.655555555555555,33.69331648161972,90,0.20652173913043478,8.57450984128194,33.69243437235446,0.20679164534586222,0.8128211376810331,15.828718932748538,6.279121826963138,9.760303991048117,3.6344086021505375,1.3003757503503022,11.604395604395604
92.0,,10.0,1012.0,1002,830,92.0,nan,0,0.0,1,6,10.0,840.0,DCA,399.0,0,69,0.0,10,0.0,BOS,0.0,nan,4.0,16.0,EA,0.0,1987,1987-10-06,6,4,BOS-DCA,EA_BOS-DCA,1,0,1,0,Morning,Eastern Air Lines Inc.,On-time,16.0,0.0,1.0,4.0,0.0,1.0,20.0,20.0,0.0,47.88,,,0.0,1.0,1.0,Minor,Minor,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-7.0,RDD,0,923.0,,,0,0,0.0,,24,47.0,0,0,0,1,4.918474195961107,27.99780938938456,1337,0.14840989399293286,7.197746478873239,29.555714645375282,0.1719530300985288,0.9714079231084499,17.313198380566803,9.134591943478876,9.24046592372739,4.477812247100081,2.806304027798606,5.412460623031151
128.0,,10.0,1051.0,1041,820,141.0,nan,0,0.0,1,6,23.0,843.0,PIT,994.0,0,304,0.0,10,0.0,FLL,0.0,nan,6.0,13.0,EA,0.0,1987,1987-10-06,6,4,FLL-PIT,EA_FLL-PIT,1,1,1,0,Morning,Eastern Air Lines Inc.,On-time,13.0,0.0,1.0,6.0,0.0,1.0,19.0,19.0,0.0,119.28,,,-13.0,0.9078014184397163,0.9692671394799054,Moderate,Minor,13.0,0.5652173913043478,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,DCA,0,1012.0,,,0,0,10.0,,25,57.0,0,0,0,1,8.978494623655914,33.15156952613128,186,0.22340425531914893,7.197746478873239,29.555714645375282,0.1719530300985288,0.9714079231084499,14.678318318318318,7.459924457018826,9.57201795898556,6.074454810149147,2.178586444204279,6.399051902273004
49.0,,12.0,937.0,925,838,47.0,nan,0,0.0,1,6,10.0,848.0,BGR,201.0,0,562,0.0,10,0.0,BOS,0.0,nan,4.0,16.0,DL,0.0,1987,1987-10-06,6,4,BOS-BGR,DL_BOS-BGR,1,0,1,0,Morning,Delta Air Lines Inc.,On-time,16.0,0.0,1.0,4.0,0.0,1.0,20.0,20.0,0.0,24.12,,,2.0,0.9574468085106383,0.9858156028368795,Minor,Minor,-2.0,-0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,PIT,0,1051.0,,,0,0,10.0,,26,69.0,0,0,0,1,12.316964285714286,34.822065033030974,224,0.2264957264957265,7.617675655146221,27.62574698213437,0.19384771452440624,0.8094641072003506,17.313198380566803,9.134591943478876,9.24046592372739,4.162790697674419,1.578264848743834,12.352517985611511
247.0,,-6.0,1057.0,1103,850,253.0,nan,0,0.0,1,6,0.0,850.0,LAX,1745.0,0,181,0.0,10,0.0,ORD,0.0,nan,7.0,16.0,AA,0.0,1987,1987-10-06,6,4,ORD-LAX,AA_ORD-LAX,0,0,0,0,Morning,American Airlines Inc.,Early (<15min),16.0,0.0,1.0,7.0,0.0,1.0,23.0,23.0,0.0,209.4,,,-6.0,0.9762845849802372,0.9920948616600791,OnTime,OnTime,6.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.0,BGR,0,937.0,,,0,0,12.0,,27,63.0,0,0,0,1,9.898760330578513,38.060709220042035,1452,0.2555036691127418,6.787607124852966,34.03359665999102,0.18858275161770388,0.8128656446004391,17.659090060139704,10.87968122888779,11.478811110683052,7.730482195619726,4.344785022586911,6.788197678028187
50.0,,3.0,949.0,946,900,46.0,nan,0,0.0,1,6,-1.0,859.0,SBA,196.0,0,554,0.0,10,0.0,PSP,0.0,nan,4.0,10.0,UA,0.0,1987,1987-10-06,6,4,PSP-SBA,UA_PSP-SBA,0,0,1,0,Morning,United Air Lines Inc.,On-time,10.0,0.0,1.0,4.0,0.0,1.0,14.0,14.0,0.0,23.52,,,4.0,0.9130434782608696,0.9710144927536232,OnTime,Minor,-4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-6.0,LAX,0,1057.0,,,0,0,0.0,,28,66.0,0,0,0,1,-0.6666666666666666,4.041451884327381,3,0.0,8.57450984128194,33.69243437235446,0.20679164534586222,0.8128211376810331,10.540139616055846,4.600232913949726,6.3945035460992905,3.9446680080482897,1.9772005448116483,5.375384615384616
375.0,,40.0,1215.0,1135,900,335.0,nan,0,0.0,1,6,0.0,900.0,LAX,2454.0,0,21,0.0,10,0.0,EWR,0.0,nan,7.0,22.0,CO,0.0,1987,1987-10-06,6,4,EWR-LAX,CO_EWR-LAX,0,0,1,1,Morning,Continental Air Lines Inc.,Minor (15-45),22.0,0.0,1.0,7.0,0.0,1.0,29.0,29.0,0.0,294.48,,,40.0,0.8805970149253731,0.9601990049751244,OnTime,Moderate,-40.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,SBA,0,949.0,,,0,0,3.0,,29,106.0,0,0,0,1,8.941964285714286,36.43880476508678,672,0.28276877761413843,6.863721775559868,32.173316795082926,0.18999196811493174,0.8198076433885353,24.986547490068617,15.333600914751496,11.289008740933607,7.730482195619726,4.344785022586911,6.788197678028187
171.0,,3.0,1053.0,1050,900,170.0,nan,0,0.0,1,6,2.0,902.0,SEA,1024.0,0,433,0.0,10,0.0,DEN,0.0,nan,5.0,13.0,CO,0.0,1987,1987-10-06,6,4,DEN-SEA,CO_DEN-SEA,1,0,1,0,Morning,Continental Air Lines Inc.,On-time,13.0,0.0,1.0,5.0,0.0,1.0,18.0,18.0,0.0,122.88,,,1.0,0.9941176470588236,0.9980392156862745,Minor,Minor,-1.0,-0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40.0,LAX,0,1215.0,,,0,0,40.0,,30,109.0,0,0,0,1,10.183844011142062,34.29146814346812,718,0.24413793103448275,6.863721775559868,32.173316795082926,0.18999196811493174,0.8198076433885353,14.373237877334121,7.652519917052244,9.05380125710865,5.298430618447987,2.583677173216478,8.284381696709946
55.0,,6.0,1003.0,957,908,49.0,nan,0,0.0,1,6,0.0,908.0,TYS,177.0,0,300,0.0,10,0.0,CLT,0.0,nan,4.0,14.0,PI,0.0,1987,1987-10-06,6,4,CLT-TYS,PI_CLT-TYS,0,0,1,0,Morning,Piedmont Aviation Inc.,On-time,14.0,0.0,1.0,4.0,0.0,1.0,18.0,18.0,0.0,21.24,,,6.0,0.8775510204081632,0.9591836734693877,OnTime,Minor,-6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,SEA,0,1053.0,,,0,0,3.0,,31,115.0,0,0,0,1,5.921428571428572,17.32718073401169,140,0.16783216783216784,10.550869565217392,22.130275982409987,0.2337252652710066,0.9683369952048173,15.528921544454855,8.268943162429077,8.68861915032352,4.0566750629722925,1.8869931279980443,6.550733886407148
144.0,,11.0,1033.0,1022,910,132.0,nan,0,0.0,1,6,-1.0,909.0,STL,869.0,0,399,0.0,10,0.0,TPA,0.0,nan,5.0,11.0,TW,0.0,1987,1987-10-06,6,4,TPA-STL,TW_TPA-STL,0,0,1,0,Morning,Trans World Airways LLC,On-time,11.0,0.0,1.0,5.0,0.0,1.0,16.0,16.0,0.0,104.28,,,12.0,0.9090909090909091,0.9696969696969697,OnTime,Minor,-12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,TYS,0,1003.0,,,0,0,6.0,,32,126.0,0,0,0,1,5.711340206185567,31.439803049380895,291,0.17006802721088435,6.957207132144642,28.438816190137203,0.18585343531411389,0.832972239091773,11.849074074074075,5.669183512824233,7.015373078365204,5.5708205035319684,3.7955984772140803,6.025940456958228
119.0,,22.0,1113.0,1051,910,101.0,nan,0,0.0,1,6,4.0,914.0,MCO,534.0,0,1005,0.0,10,0.0,RDU,0.0,nan,5.0,11.0,AA,0.0,1987,1987-10-06,6,4,RDU-MCO,AA_RDU-MCO,1,0,1,1,Morning,American Airlines Inc.,Minor (15-45),11.0,0.0,1.0,5.0,0.0,1.0,16.0,16.0,0.0,64.08,,,18.0,0.8217821782178218,0.9405940594059405,Minor,Moderate,-18.0,-4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11.0,STL,0,1033.0,,,0,0,11.0,,33,148.0,0,0,0,1,3.8979591836734695,25.191773095817336,196,0.1836734693877551,6.787607124852966,34.03359665999102,0.18858275161770388,0.8128656446004391,12.064754195929057,7.414519007273235,7.713194276012612,5.405536332179931,2.7278964332836293,6.567352397936437
37.0,,2.0,952.0,950,915,35.0,nan,0,0.0,1,6,0.0,915.0,TUS,110.0,0,1027,0.0,10,0.0,PHX,0.0,nan,4.0,13.0,HP,0.0,1987,1987-10-06,6,4,PHX-TUS,HP_PHX-TUS,0,0,1,0,Morning,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),On-time,13.0,0.0,1.0,4.0,0.0,1.0,17.0,17.0,0.0,13.2,,,2.0,0.9428571428571428,0.980952380952381,OnTime,Minor,-2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,22.0,MCO,0,1113.0,,,0,0,22.0,,34,150.0,0,0,0,1,7.395287958115183,21.380244155595662,764,0.17419354838709677,7.623309522158263,26.365416248467547,0.18786205956518776,0.8121895897656146,13.755847017843179,6.304024780938472,9.130968229410284,4.098157656297191,1.6725163090804231,7.726829268292683
83.0,,26.0,941.0,915,843,92.0,nan,0,0.0,1,6,35.0,918.0,ORD,473.0,0,359,0.0,10,0.0,BUF,0.0,nan,7.0,10.0,UA,0.0,1987,1987-10-06,6,4,BUF-ORD,UA_BUF-ORD,1,1,1,1,Morning,United Air Lines Inc.,Minor (15-45),10.0,0.0,1.0,7.0,0.0,1.0,17.0,17.0,0.0,56.76,,,-9.0,0.9021739130434783,0.9673913043478262,Moderate,Moderate,9.0,0.2571428571428571,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,TUS,0,952.0,,,0,0,2.0,,35,176.0,0,0,0,1,10.831103678929766,55.85620959095442,598,0.20421393841166938,8.57450984128194,33.69243437235446,0.20679164534586222,0.8128211376810331,11.212284759701877,7.8284080399018245,8.324545214869497,7.541140352499491,5.293421513912155,9.485853117288084
58.0,,-2.0,1143.0,1145,945,60.0,nan,0,0.0,1,6,0.0,945.0,ABQ,328.0,0,920,0.0,10,0.0,PHX,0.0,nan,4.0,13.0,WN,0.0,1987,1987-10-06,6,4,PHX-ABQ,WN_PHX-ABQ,0,0,0,0,Morning,Southwest Airlines Co.,Early (<15min),13.0,0.0,1.0,4.0,0.0,1.0,17.0,17.0,0.0,39.36,,,-2.0,0.9666666666666667,0.9888888888888889,OnTime,OnTime,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,26.0,ORD,0,941.0,,,0,0,26.0,,36,174.0,0,0,0,1,5.251396648044692,17.578902750339605,1074,0.15633672525439407,5.548967815983523,24.533387762903637,0.16065711354947002,0.7787836619701237,13.755847017843179,6.304024780938472,9.130968229410284,4.316644993498049,1.6892930085053075,6.234533551554828
93.0,,-7.0,1223.0,1230,948,102.0,nan,0,0.0,1,6,2.0,950.0,DCA,612.0,0,252,0.0,10,0.0,ORD,0.0,nan,4.0,16.0,AA,0.0,1987,1987-10-06,6,4,ORD-DCA,AA_ORD-DCA,1,0,0,0,Morning,American Airlines Inc.,Early (<15min),16.0,0.0,1.0,4.0,0.0,1.0,20.0,20.0,0.0,73.44,,,-9.0,0.9117647058823529,0.9705882352941176,Minor,OnTime,9.0,4.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-2.0,ABQ,0,1143.0,,,0,0,0.0,,37,167.0,0,0,0,1,8.396488661302122,30.408144849145277,1367,0.20305980528511822,6.787607124852966,34.03359665999102,0.18858275161770388,0.8128656446004391,17.659090060139704,10.87968122888779,11.478811110683052,4.477812247100081,2.806304027798606,5.412460623031151
61.0,,7.0,1057.0,1050,956,54.0,nan,0,0.0,1,6,0.0,956.0,SAT,247.0,0,263,0.0,10,0.0,DFW,0.0,nan,3.0,16.0,DL,0.0,1987,1987-10-06,6,4,DFW-SAT,DL_DFW-SAT,0,0,1,0,Morning,Delta Air Lines Inc.,On-time,16.0,0.0,1.0,3.0,0.0,1.0,19.0,19.0,0.0,29.64,,,7.0,0.8703703703703703,0.95679012345679,OnTime,Minor,-7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-7.0,DCA,0,1223.0,,,0,0,0.0,,38,174.0,0,0,0,1,7.152650822669104,26.78564409290436,1094,0.1864864864864865,7.617675655146221,27.62574698213437,0.19384771452440624,0.8094641072003506,17.172952306894764,9.701164159181566,9.176995821420716,3.219538296896499,1.5275624186137071,6.658445788738948
100.0,,10.0,1140.0,1130,1000,90.0,nan,0,0.0,1,6,0.0,1000.0,MSP,503.0,0,610,0.0,10,0.0,IND,0.0,nan,5.0,11.0,NW,0.0,1987,1987-10-06,6,4,IND-MSP,NW_IND-MSP,0,0,1,0,Morning,Northwest Airlines Inc.,On-time,11.0,0.0,1.0,5.0,0.0,1.0,16.0,16.0,0.0,60.36,,,10.0,0.8888888888888888,0.9629629629629629,OnTime,Minor,-10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,SAT,0,1057.0,,,0,0,7.0,,39,184.0,0,0,0,1,1.2150170648464165,21.4466089158504,293,0.1,5.521156671728957,32.633066746631066,0.1761806635093935,0.7782980408974326,12.505442075443566,7.789511628166776,6.320369249394673,6.1052397671214615,4.109440579562349,4.4255367643706975
56.0,,-8.0,1057.0,1105,1000,65.0,nan,0,0.0,1,6,1.0,1001.0,BUF,279.0,0,534,0.0,10,0.0,PHL,0.0,nan,3.0,16.0,US,0.0,1987,1987-10-06,6,4,PHL-BUF,US_PHL-BUF,1,0,0,0,Morning,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),Early (<15min),16.0,0.0,1.0,3.0,0.0,1.0,19.0,19.0,0.0,33.480000000000004,,,-9.0,0.8615384615384616,0.9538461538461539,Minor,OnTime,9.0,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,MSP,0,1140.0,,,0,0,10.0,,40,176.0,0,0,0,1,12.637450199203187,32.36986301905693,251,0.2607003891050584,6.569693745999405,26.68990286449396,0.18775981117452265,0.8042717699036288,19.07890821698329,12.999681267290644,10.32831184056272,3.5402701350675336,1.9450170810683818,8.348136804492087
73.0,,3.0,1118.0,1115,1005,70.0,nan,0,0.0,1,6,0.0,1005.0,MSP,274.0,0,1383,0.0,10,0.0,MLI,0.0,nan,5.0,9.0,NW,0.0,1987,1987-10-06,6,4,MLI-MSP,NW_MLI-MSP,0,0,1,0,Morning,Northwest Airlines Inc.,On-time,9.0,0.0,1.0,5.0,0.0,1.0,14.0,14.0,0.0,32.88,,,3.0,0.9571428571428572,0.9857142857142858,OnTime,Minor,-3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-8.0,BUF,0,1057.0,,,0,0,0.0,,41,179.0,0,0,0,1,20.956521739130434,53.19131701258765,23,0.23076923076923078,5.521156671728957,32.633066746631066,0.1761806635093935,0.7782980408974326,10.579032258064515,8.357242457008528,6.451505016722408,6.1052397671214615,4.109440579562349,4.4255367643706975
234.0,,21.0,1236.0,1215,1020,235.0,nan,0,0.0,1,6,22.0,1042.0,RNO,1671.0,0,933,0.0,10,0.0,ORD,0.0,nan,4.0,16.0,UA,0.0,1987,1987-10-06,6,4,ORD-RNO,UA_ORD-RNO,1,1,1,1,Morning,United Air Lines Inc.,Minor (15-45),16.0,0.0,1.0,4.0,0.0,1.0,20.0,20.0,0.0,200.52,,,-1.0,0.9957446808510638,0.9985815602836879,Moderate,Moderate,1.0,0.045454545454545456,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,MSP,0,1118.0,,,0,0,3.0,,42,200.0,0,0,0,1,16.79746835443038,99.43254120215803,79,0.225,8.57450984128194,33.69243437235446,0.20679164534586222,0.8128211376810331,17.659090060139704,10.87968122888779,11.478811110683052,4.171867381764993,1.5935306831072638,7.921505905511811
115.0,,-9.0,1240.0,1249,1045,124.0,nan,0,0.0,1,6,0.0,1045.0,MSY,837.0,0,641,0.0,10,0.0,ORD,0.0,nan,3.0,16.0,DL,0.0,1987,1987-10-06,6,4,ORD-MSY,DL_ORD-MSY,0,0,0,0,Morning,Delta Air Lines Inc.,Early (<15min),16.0,0.0,1.0,3.0,0.0,1.0,19.0,19.0,0.0,100.44,,,-9.0,0.9274193548387096,0.9758064516129031,OnTime,OnTime,9.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.0,RNO,0,1236.0,,,0,0,21.0,,43,191.0,0,0,0,1,7.326666666666667,27.41481099262637,300,0.22580645161290322,7.617675655146221,27.62574698213437,0.19384771452440624,0.8094641072003506,17.659090060139704,10.87968122888779,11.478811110683052,3.5964067178752765,1.7714041050277152,6.168711251813745
57.0,,0.0,1146.0,1146,1049,57.0,nan,0,0.0,1,6,0.0,1049.0,BDL,196.0,0,184,0.0,10,0.0,PHL,0.0,nan,4.0,16.0,EA,0.0,1987,1987-10-06,6,4,PHL-BDL,EA_PHL-BDL,0,0,0,0,Morning,Eastern Air Lines Inc.,Early (<15min),16.0,0.0,1.0,4.0,0.0,1.0,20.0,20.0,0.0,23.52,,,0.0,1.0,1.0,OnTime,OnTime,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-9.0,MSY,0,1240.0,,,0,0,0.0,,44,191.0,0,0,0,1,10.044303797468354,39.68700477993587,316,0.22018348623853212,7.197746478873239,29.555714645375282,0.1719530300985288,0.9714079231084499,19.07890821698329,12.999681267290644,10.32831184056272,4.57658349328215,2.352989675288424,7.196990424076607
305.0,,7.0,1507.0,1500,1103,297.0,nan,0,0.0,1,6,-1.0,1102.0,DFW,2165.0,0,633,0.0,10,0.0,SJU,0.0,nan,9.0,14.0,AA,0.0,1987,1987-10-06,6,4,SJU-DFW,AA_SJU-DFW,0,0,1,0,Morning,American Airlines Inc.,On-time,14.0,0.0,1.0,9.0,0.0,1.0,23.0,23.0,0.0,259.8,,,8.0,0.9730639730639731,0.9910213243546577,OnTime,Minor,-8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,BDL,0,1146.0,,,0,0,0.0,,45,198.0,0,0,0,1,2.445859872611465,25.037252989029145,157,0.16352201257861634,6.787607124852966,34.03359665999102,0.18858275161770388,0.8128656446004391,14.790960451977401,5.283323079657702,7.726702997275204,10.02574261712999,6.324966778979625,5.480283562250776
72.0,,8.0,1137.0,1129,1125,64.0,nan,0,0.0,1,6,0.0,1125.0,TUS,321.0,0,211,0.0,10,0.0,ABQ,0.0,nan,4.0,9.0,EA,0.0,1987,1987-10-06,6,4,ABQ-TUS,EA_ABQ-TUS,0,0,1,0,Morning,Eastern Air Lines Inc.,On-time,9.0,0.0,1.0,4.0,0.0,1.0,13.0,13.0,0.0,38.52,,,8.0,0.875,0.9583333333333334,OnTime,Minor,-8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,DFW,0,1507.0,,,0,0,7.0,,46,206.0,0,0,0,1,4.6,18.480965002286283,90,0.16483516483516483,7.197746478873239,29.555714645375282,0.1719530300985288,0.9714079231084499,9.775061932287366,4.60866369236951,7.228067254869319,4.098157656297191,1.6725163090804231,7.726829268292683
